date,round,team,model_pct,model_state_matches,pm_raw_pct,pm_devig_pct,inserted_at
2026-07-12,sf,DR Congo,0.0,100,1.2,1.024,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Ecuador,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Egypt,0.0,100,0.2,0.171,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,England,100.0,100,99.9,85.257,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,France,100.0,100,99.9,85.257,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Germany,0.0,100,18.0,15.362,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Ghana,0.0,100,1.8,1.536,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Haiti,0.0,100,0.5,0.427,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Iran,0.0,100,0.7,0.597,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Iraq,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Ivory Coast,0.0,100,0.8,0.683,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Japan,0.0,100,3.0,2.56,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Jordan,0.0,100,1.1,0.939,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Mexico,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Morocco,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Netherlands,0.0,100,0.2,0.171,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,New Zealand,0.0,100,3.3,2.816,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Norway,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Panama,0.0,100,3.0,2.56,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Paraguay,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Portugal,0.0,100,5.9,5.035,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Qatar,0.0,100,0.9,0.768,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Saudi Arabia,0.0,100,1.9,1.622,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Scotland,0.0,100,1.7,1.451,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Senegal,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,South Africa,0.0,100,1.1,0.939,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,South Korea,0.0,100,1.9,1.622,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Spain,100.0,100,99.9,85.257,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Sweden,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Switzerland,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Tunisia,0.0,100,1.0,0.853,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Turkey,0.0,100,3.8,3.243,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,United States,0.0,100,0.1,0.085,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Uruguay,0.0,100,0.3,0.256,2026-07-12T10:23:12.367442+00:00
2026-07-12,sf,Uzbekistan,0.0,100,0.6,0.512,2026-07-12T10:23:12.367442+00:00
2026-07-13,final,Algeria,0.0,100,1.1,0.923,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Argentina,49.377,100,45.1,37.851,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Australia,0.0,100,0.5,0.42,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Austria,0.0,100,0.4,0.336,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Belgium,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Bosnia and Herzegovina,0.0,100,1.4,1.175,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Brazil,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Canada,0.0,100,1.7,1.427,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Cape Verde,0.0,100,2.0,1.679,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Colombia,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Croatia,0.0,100,2.7,2.266,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Curacao,0.0,100,1.8,1.511,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Czechia,0.0,100,1.0,0.839,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,DR Congo,0.0,100,0.9,0.755,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Ecuador,0.0,100,1.8,1.511,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Egypt,0.0,100,0.8,0.671,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,England,50.623,100,55.0,46.16,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,France,46.99,100,60.0,50.357,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Germany,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Ghana,0.0,100,1.5,1.259,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Haiti,0.0,100,0.5,0.42,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Iran,0.0,100,0.8,0.671,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Iraq,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Ivory Coast,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Japan,0.0,100,3.2,2.686,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Jordan,0.0,100,0.6,0.504,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Mexico,0.0,100,3.6,3.021,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Morocco,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Netherlands,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,New Zealand,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Norway,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Panama,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Paraguay,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Portugal,0.0,100,1.0,0.839,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Qatar,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Saudi Arabia,0.0,100,1.0,0.839,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Scotland,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Senegal,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,South Africa,0.0,100,0.8,0.671,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,South Korea,0.0,100,0.6,0.504,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Spain,53.01,100,41.0,34.41,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Sweden,0.0,100,0.7,0.587,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Switzerland,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Tunisia,0.0,100,1.6,1.343,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Turkey,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,United States,0.0,100,0.1,0.084,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Uruguay,0.0,100,2.6,2.182,2026-07-13T11:53:40.812001+00:00
2026-07-13,final,Uzbekistan,0.0,100,0.2,0.168,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Algeria,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Argentina,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Australia,0.0,100,6.6,5.908,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Austria,0.0,100,4.6,4.118,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Belgium,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Bosnia and Herzegovina,0.0,100,4.7,4.207,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Brazil,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Canada,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Cape Verde,0.0,100,0.2,0.179,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Colombia,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Croatia,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Curacao,0.0,100,0.9,0.806,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Czechia,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,DR Congo,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Ecuador,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Egypt,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,England,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,France,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Germany,0.0,100,32.0,28.645,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Ghana,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Haiti,0.0,100,3.6,3.223,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Iran,0.0,100,0.4,0.358,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Iraq,0.0,100,0.5,0.448,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Ivory Coast,0.0,100,1.0,0.895,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Japan,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Jordan,0.0,100,,,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Mexico,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Morocco,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Netherlands,0.0,100,1.0,0.895,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,New Zealand,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Norway,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Panama,0.0,100,3.9,3.491,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Paraguay,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Portugal,0.0,100,2.7,2.417,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Qatar,0.0,100,5.0,4.476,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Saudi Arabia,0.0,100,1.5,1.343,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Scotland,0.0,100,3.5,3.133,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Senegal,0.0,100,1.0,0.895,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,South Africa,0.0,100,2.9,2.596,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,South Korea,0.0,100,4.8,4.297,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Spain,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Sweden,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Switzerland,100.0,100,99.9,89.426,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Tunisia,0.0,100,2.5,2.238,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Turkey,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,United States,0.0,100,0.1,0.09,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Uruguay,0.0,100,9.0,8.056,2026-07-13T11:53:40.812001+00:00
2026-07-13,qf,Uzbekistan,0.0,100,0.5,0.448,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Algeria,0.0,100,3.0,2.903,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Argentina,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Australia,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Austria,0.0,100,0.4,0.387,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Belgium,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Bosnia and Herzegovina,0.0,100,3.9,3.774,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Brazil,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Canada,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Cape Verde,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Colombia,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Croatia,0.0,100,1.0,0.968,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Curacao,0.0,100,0.6,0.581,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Czechia,0.0,100,4.0,3.871,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,DR Congo,0.0,100,1.0,0.968,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Ecuador,0.0,100,2.0,1.935,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Egypt,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,England,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,France,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Germany,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Ghana,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Haiti,0.0,100,0.5,0.484,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Iran,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Iraq,0.0,100,1.0,0.968,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Ivory Coast,0.0,100,4.0,3.871,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Japan,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Jordan,0.0,100,3.2,3.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Mexico,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Morocco,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Netherlands,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,New Zealand,0.0,100,1.3,1.258,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Norway,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Panama,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Paraguay,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Portugal,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Qatar,0.0,100,2.3,2.226,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Saudi Arabia,0.0,100,3.6,3.484,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Scotland,0.0,100,1.6,1.548,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Senegal,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,South Africa,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,South Korea,0.0,100,13.0,12.58,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Spain,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Sweden,0.0,100,1.0,0.968,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Switzerland,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Tunisia,0.0,100,3.0,2.903,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Turkey,0.0,100,2.0,1.935,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,United States,100.0,100,99.9,96.674,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Uruguay,0.0,100,0.1,0.097,2026-07-13T11:53:40.812001+00:00
2026-07-13,r16,Uzbekistan,0.0,100,1.5,1.452,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Algeria,0.0,100,1.7,1.451,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Argentina,100.0,100,99.9,85.257,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Australia,0.0,100,2.8,2.39,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Austria,0.0,100,2.4,2.048,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Belgium,0.0,100,1.1,0.939,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Bosnia and Herzegovina,0.0,100,1.0,0.853,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Brazil,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Canada,0.0,100,1.4,1.195,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Cape Verde,0.0,100,1.1,0.939,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Colombia,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Croatia,0.0,100,1.3,1.109,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Curacao,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Czechia,0.0,100,2.1,1.792,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,DR Congo,0.0,100,1.2,1.024,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Ecuador,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Egypt,0.0,100,0.2,0.171,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,England,100.0,100,99.9,85.257,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,France,100.0,100,99.9,85.257,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Germany,0.0,100,18.0,15.362,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Ghana,0.0,100,1.8,1.536,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Haiti,0.0,100,0.5,0.427,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Iran,0.0,100,0.7,0.597,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Iraq,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Ivory Coast,0.0,100,0.8,0.683,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Japan,0.0,100,3.0,2.56,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Jordan,0.0,100,1.1,0.939,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Mexico,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Morocco,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Netherlands,0.0,100,0.2,0.171,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,New Zealand,0.0,100,3.3,2.816,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Norway,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Panama,0.0,100,3.0,2.56,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Paraguay,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Portugal,0.0,100,5.9,5.035,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Qatar,0.0,100,0.9,0.768,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Saudi Arabia,0.0,100,1.9,1.622,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Scotland,0.0,100,1.7,1.451,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Senegal,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,South Africa,0.0,100,1.1,0.939,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,South Korea,0.0,100,1.9,1.622,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Spain,100.0,100,99.9,85.257,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Sweden,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Switzerland,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Tunisia,0.0,100,1.0,0.853,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Turkey,0.0,100,3.8,3.243,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,United States,0.0,100,0.1,0.085,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Uruguay,0.0,100,0.3,0.256,2026-07-13T11:53:40.812001+00:00
2026-07-13,sf,Uzbekistan,0.0,100,0.6,0.512,2026-07-13T11:53:40.812001+00:00
2026-07-14,final,Algeria,0.0,100,1.1,0.924,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Argentina,49.377,100,44.8,37.647,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Australia,0.0,100,0.5,0.42,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Austria,0.0,100,0.4,0.336,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Belgium,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Bosnia and Herzegovina,0.0,100,1.4,1.176,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Brazil,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Canada,0.0,100,1.7,1.429,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Cape Verde,0.0,100,2.0,1.681,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Colombia,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Croatia,0.0,100,2.7,2.269,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Curacao,0.0,100,1.8,1.513,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Czechia,0.0,100,1.0,0.84,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,DR Congo,0.0,100,0.9,0.756,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Ecuador,0.0,100,1.8,1.513,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Egypt,0.0,100,0.8,0.672,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,England,50.623,100,55.0,46.218,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,France,46.99,100,60.0,50.42,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Germany,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Ghana,0.0,100,1.5,1.261,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Haiti,0.0,100,0.5,0.42,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Iran,0.0,100,0.8,0.672,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Iraq,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Ivory Coast,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Japan,0.0,100,3.2,2.689,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Jordan,0.0,100,0.6,0.504,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Mexico,0.0,100,3.6,3.025,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Morocco,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Netherlands,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,New Zealand,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Norway,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Panama,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Paraguay,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Portugal,0.0,100,1.0,0.84,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Qatar,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Saudi Arabia,0.0,100,1.0,0.84,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Scotland,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Senegal,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,South Africa,0.0,100,0.8,0.672,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,South Korea,0.0,100,0.6,0.504,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Spain,53.01,100,41.0,34.454,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Sweden,0.0,100,0.7,0.588,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Switzerland,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Tunisia,0.0,100,1.6,1.345,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Turkey,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,United States,0.0,100,0.1,0.084,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Uruguay,0.0,100,2.6,2.185,2026-07-14T10:31:52.21191+00:00
2026-07-14,final,Uzbekistan,0.0,100,0.2,0.168,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Algeria,0.0,100,0.1,0.09,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Argentina,100.0,100,99.9,89.426,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Australia,0.0,100,6.6,5.908,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Austria,0.0,100,4.6,4.118,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Belgium,100.0,100,99.9,89.426,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Bosnia and Herzegovina,0.0,100,4.7,4.207,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Brazil,0.0,100,0.1,0.09,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Canada,0.0,100,0.1,0.09,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Cape Verde,0.0,100,0.2,0.179,2026-07-14T10:31:52.21191+00:00
2026-07-14,qf,Colombia,0.0,100,0.1,0.09,2026-07-14T10:31:52.21191+00:00
