date,team,model_pct,pm_pct,kalshi_pct,consensus_pct,abs_pp,rel_pct,inserted_at,mle_pct,pool_pct,pm_bid,pm_ask,kalshi_bid,kalshi_ask
2026-06-28,Senegal,1.3,0.45,0.35,0.39,0.91,-70.0,2026-06-28T10:56:01.605458+00:00,0.92,1.125,0.4,0.5,0.3,0.4
2026-06-28,South Africa,0.003,0.05,,0.049,-0.046,1422.9,2026-06-28T10:56:01.605458+00:00,0.071,0.016,,0.1,,
2026-06-28,South Korea,0.0,0.05,0.15,0.097,-0.097,,2026-06-28T10:56:01.605458+00:00,0.0,0.0,,,0.1,0.2
2026-06-28,Spain,17.194,10.55,10.45,10.234,6.96,-40.5,2026-06-28T10:56:01.605458+00:00,14.633,16.313,10.6,10.7,10.4,10.5
2026-06-28,Sweden,0.256,0.15,0.15,0.146,0.11,-42.9,2026-06-28T10:56:01.605458+00:00,0.441,0.345,0.1,0.2,0.1,0.2
2026-06-28,Switzerland,1.737,0.95,0.85,0.877,0.86,-49.5,2026-06-28T10:56:01.605458+00:00,2.036,1.934,0.9,1.0,0.8,0.9
2026-06-28,United States,0.614,2.15,3.55,2.778,-2.163,352.1,2026-06-28T10:56:01.605458+00:00,0.461,0.547,2.1,2.2,3.5,3.6
2026-06-28,Uruguay,0.0,0.05,0.15,0.097,-0.097,,2026-06-28T10:56:01.605458+00:00,0.0,0.0,,,0.1,0.2
2026-06-28,Uzbekistan,0.0,0.05,,0.049,-0.049,,2026-06-28T10:56:01.605458+00:00,0.0,0.0,,,,
2026-06-29,Algeria,0.281,0.15,0.1,0.12,0.161,-57.3,2026-07-23T18:50:30.092592+00:00,0.769,0.478,,,,0.1
2026-06-29,Argentina,18.278,20.65,21.55,20.254,-1.977,10.8,2026-07-23T18:50:30.092592+00:00,14.661,16.835,,,21.5,21.6
2026-06-29,Australia,0.059,0.15,0.15,0.144,-0.085,142.4,2026-07-23T18:50:30.092592+00:00,0.489,0.175,,,0.1,0.2
2026-06-29,Austria,0.287,0.15,0.15,0.144,0.143,-49.9,2026-07-23T18:50:30.092592+00:00,0.552,0.41,,,0.1,0.2
2026-06-29,Belgium,1.702,1.35,1.05,1.152,0.55,-32.3,2026-07-23T18:50:30.092592+00:00,5.289,3.086,,,1.0,1.1
2026-06-29,Bosnia and Herzegovina,0.033,0.15,,0.144,-0.111,337.7,2026-07-23T18:50:30.092592+00:00,0.034,0.034,,,,
2026-06-29,Brazil,6.378,5.95,5.95,5.712,0.667,-10.5,2026-07-23T18:50:30.092592+00:00,9.362,7.947,,,5.9,6.0
2026-06-29,Canada,0.571,0.25,0.25,0.24,0.331,-57.9,2026-07-23T18:50:30.092592+00:00,0.559,0.581,,,0.2,0.3
2026-06-29,Cape Verde,0.007,0.05,0.15,0.096,-0.089,1311.7,2026-07-23T18:50:30.092592+00:00,0.019,0.012,,,0.1,0.2
2026-06-29,Colombia,2.106,2.65,2.55,2.496,-0.39,18.5,2026-07-23T18:50:30.092592+00:00,6.013,3.659,,,2.5,2.6
2026-06-29,Croatia,1.03,0.35,0.35,0.336,0.694,-67.4,2026-07-23T18:50:30.092592+00:00,1.307,1.193,,,0.3,0.4
2026-06-29,DR Congo,0.041,0.05,1.0,0.504,-0.463,1141.3,2026-07-23T18:50:30.092592+00:00,0.08,0.059,,,,1.0
2026-06-29,Ecuador,1.109,0.55,0.45,0.48,0.629,-56.7,2026-07-23T18:50:30.092592+00:00,1.636,1.386,,,0.4,0.5
2026-06-29,Egypt,0.154,0.15,,0.144,0.01,-6.4,2026-07-23T18:50:30.092592+00:00,0.32,0.228,,,,
2026-06-29,England,13.78,10.25,9.95,9.695,4.085,-29.6,2026-07-23T18:50:30.092592+00:00,8.45,11.097,,,9.9,10.0
2026-06-29,France,14.427,22.95,23.55,22.318,-7.891,54.7,2026-07-23T18:50:30.092592+00:00,7.441,10.656,,,23.5,23.6
2026-06-29,Germany,4.375,3.85,3.65,3.6,0.775,-17.7,2026-07-23T18:50:30.092592+00:00,6.434,5.456,,,3.6,3.7
2026-06-29,Ghana,0.036,0.15,,0.144,-0.108,300.0,2026-07-23T18:50:30.092592+00:00,0.061,0.048,,,,
2026-06-29,Iran,0.0,,0.1,0.096,-0.096,,2026-07-23T18:50:30.092592+00:00,0.0,0.0,,,,100.0
2026-06-29,Ivory Coast,0.341,0.25,0.25,0.24,0.101,-29.6,2026-07-23T18:50:30.092592+00:00,0.272,0.313,,,0.2,0.3
2026-06-29,Japan,0.896,1.05,0.85,0.912,-0.016,1.7,2026-07-23T18:50:30.092592+00:00,1.187,1.061,,,0.8,0.9
2026-06-29,Mexico,0.246,1.15,3.15,2.064,-1.817,737.6,2026-07-23T18:50:30.092592+00:00,0.554,0.38,,,3.1,3.2
2026-06-29,Morocco,0.925,1.35,1.15,1.2,-0.275,29.8,2026-07-23T18:50:30.092592+00:00,1.545,1.229,,,1.1,1.2
2026-06-29,Netherlands,4.933,5.05,,4.848,0.085,-1.7,2026-07-23T18:50:30.092592+00:00,5.759,5.481,,,,
2026-06-29,Norway,1.545,1.95,1.85,1.824,-0.279,18.0,2026-07-23T18:50:30.092592+00:00,2.249,1.917,,,1.8,1.9
2026-06-29,Paraguay,0.103,0.05,0.1,0.072,0.031,-30.1,2026-07-23T18:50:30.092592+00:00,0.382,0.204,,,,0.1
2026-06-29,Portugal,5.231,5.75,6.25,5.76,-0.528,10.1,2026-07-23T18:50:30.092592+00:00,6.12,5.819,,,6.2,6.3
2026-06-29,Scotland,0.0,,0.1,0.096,-0.096,,2026-07-23T18:50:30.092592+00:00,0.0,0.0,,,,100.0
2026-06-29,Senegal,1.297,0.45,0.35,0.384,0.913,-70.4,2026-07-23T18:50:30.092592+00:00,0.907,1.116,,,0.3,0.4
2026-06-29,South Africa,0.0,0.05,0.1,0.072,-0.072,,2026-07-23T18:50:30.092592+00:00,0.0,0.0,,,,100.0
2026-06-29,South Korea,0.0,,0.1,0.096,-0.096,,2026-07-23T18:50:30.092592+00:00,0.0,0.0,,,,100.0
2026-06-29,Spain,17.217,11.15,,10.703,6.514,-37.8,2026-07-23T18:50:30.092592+00:00,14.612,16.312,,,,
2026-06-29,Sweden,0.257,0.15,0.1,0.12,0.137,-53.3,2026-07-23T18:50:30.092592+00:00,0.446,0.348,,,,0.1
2026-06-29,Switzerland,1.727,0.95,0.85,0.864,0.863,-50.0,2026-07-23T18:50:30.092592+00:00,2.018,1.92,,,0.8,0.9
2026-06-29,United States,0.627,2.35,3.55,2.832,-2.205,351.6,2026-07-23T18:50:30.092592+00:00,0.473,0.56,,,3.5,3.6
2026-06-29,Uzbekistan,0.0,,0.1,0.096,-0.096,,2026-07-23T18:50:30.092592+00:00,0.0,0.0,,,,100.0
2026-06-30,Algeria,0.273,0.15,0.15,0.139,0.133,-48.9,2026-06-30T11:41:40.154318+00:00,0.749,0.466,0.1,0.2,0.1,0.2
2026-06-30,Argentina,17.868,19.35,21.15,18.794,-0.926,5.2,2026-06-30T11:41:40.154318+00:00,14.556,16.639,19.3,19.4,21.0,21.3
2026-06-30,Australia,0.061,0.15,0.15,0.139,-0.078,127.1,2026-06-30T11:41:40.154318+00:00,0.501,0.181,0.1,0.2,0.1,0.2
2026-06-30,Austria,0.311,0.15,0.15,0.139,0.172,-55.2,2026-06-30T11:41:40.154318+00:00,0.617,0.452,0.1,0.2,0.1,0.2
2026-06-30,Belgium,1.815,1.35,1.15,1.16,0.655,-36.1,2026-06-30T11:41:40.154318+00:00,5.742,3.331,1.3,1.4,1.1,1.2
2026-06-30,Bosnia and Herzegovina,0.033,0.1,,0.093,-0.06,182.9,2026-06-30T11:41:40.154318+00:00,0.035,0.035,,0.1,,
2026-06-30,Brazil,9.754,7.05,6.95,6.497,3.258,-33.4,2026-06-30T11:41:40.154318+00:00,14.333,12.199,7.0,7.1,6.9,7.0
2026-06-30,Canada,0.778,0.25,0.3,0.255,0.522,-67.2,2026-06-30T11:41:40.154318+00:00,0.777,0.802,0.2,0.3,0.2,0.4
2026-06-30,Cape Verde,0.006,0.1,0.15,0.116,-0.11,1712.6,2026-06-30T11:41:40.154318+00:00,0.02,0.012,,0.1,0.1,0.2
2026-06-30,Colombia,2.06,2.75,2.75,2.552,-0.492,23.9,2026-06-30T11:41:40.154318+00:00,5.983,3.622,2.7,2.8,2.7,2.8
2026-06-30,Croatia,1.05,0.45,0.35,0.371,0.679,-64.6,2026-06-30T11:41:40.154318+00:00,1.424,1.261,0.4,0.5,0.3,0.4
2026-06-30,Curacao,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Czechia,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,DR Congo,0.038,0.1,,0.093,-0.054,141.7,2026-06-30T11:41:40.154318+00:00,0.075,0.056,,0.1,,
2026-06-30,Ecuador,1.026,0.55,0.45,0.464,0.562,-54.8,2026-06-30T11:41:40.154318+00:00,1.576,1.312,0.5,0.6,0.4,0.5
2026-06-30,Egypt,0.152,0.15,0.15,0.139,0.012,-8.2,2026-06-30T11:41:40.154318+00:00,0.321,0.227,0.1,0.2,0.1,0.2
2026-06-30,England,13.02,10.05,9.35,9.002,4.017,-30.9,2026-06-30T11:41:40.154318+00:00,8.069,10.575,10.0,10.1,9.3,9.4
2026-06-30,France,19.216,28.85,28.9,26.798,-7.582,39.5,2026-06-30T11:41:40.154318+00:00,9.973,14.283,28.8,28.9,28.7,29.1
2026-06-30,Germany,0.0,0.1,2.75,1.323,-1.323,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,2.7,2.8
2026-06-30,Ghana,0.038,0.1,0.15,0.116,-0.078,206.1,2026-06-30T11:41:40.154318+00:00,0.064,0.051,,0.1,0.1,0.2
2026-06-30,Iran,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Iraq,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Ivory Coast,0.291,0.35,0.25,0.278,0.013,-4.3,2026-06-30T11:41:40.154318+00:00,0.238,0.271,0.3,0.4,0.2,0.3
2026-06-30,Japan,0.0,0.05,1.05,0.51,-0.51,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,1.0,1.1
2026-06-30,Mexico,0.229,1.45,3.0,2.065,-1.836,800.9,2026-06-30T11:41:40.154318+00:00,0.532,0.36,1.4,1.5,2.9,3.1
2026-06-30,Morocco,2.727,3.75,3.7,3.457,-0.73,26.8,2026-06-30T11:41:40.154318+00:00,4.437,3.589,3.7,3.8,3.6,3.8
2026-06-30,Netherlands,0.0,0.05,4.7,2.204,-2.204,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,4.0,5.4
2026-06-30,New Zealand,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Norway,1.371,1.95,2.0,1.833,-0.462,33.7,2026-06-30T11:41:40.154318+00:00,2.052,1.731,1.9,2.0,1.9,2.1
2026-06-30,Panama,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Paraguay,0.464,0.25,0.35,0.278,0.186,-40.0,2026-06-30T11:41:40.154318+00:00,1.432,0.842,0.2,0.3,0.3,0.4
2026-06-30,Portugal,5.482,6.3,6.55,5.963,-0.481,8.8,2026-06-30T11:41:40.154318+00:00,6.672,6.24,6.2,6.4,6.5,6.6
2026-06-30,Qatar,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Saudi Arabia,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,Scotland,0.0,0.05,0.15,0.093,-0.093,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,0.1,0.2
2026-06-30,Senegal,1.395,0.45,0.35,0.371,1.024,-73.4,2026-06-30T11:41:40.154318+00:00,1.033,1.238,0.4,0.5,0.3,0.4
2026-06-30,South Africa,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-06-30,South Korea,0.0,0.05,0.15,0.093,-0.093,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,0.1,0.2
2026-06-30,Spain,17.758,11.25,10.65,10.162,7.596,-42.8,2026-06-30T11:41:40.154318+00:00,15.557,17.149,11.2,11.3,10.6,10.7
2026-06-30,Sweden,0.428,0.15,0.15,0.139,0.288,-67.5,2026-06-30T11:41:40.154318+00:00,0.677,0.555,0.1,0.2,0.1,0.2
2026-06-30,Switzerland,1.681,0.85,0.75,0.742,0.939,-55.8,2026-06-30T11:41:40.154318+00:00,2.023,1.903,0.8,0.9,0.7,0.8
2026-06-30,United States,0.674,2.75,3.85,3.063,-2.388,354.2,2026-06-30T11:41:40.154318+00:00,0.534,0.619,2.7,2.8,3.8,3.9
2026-06-30,Uruguay,0.0,0.05,0.15,0.093,-0.093,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,0.1,0.2
2026-06-30,Uzbekistan,0.0,0.05,,0.046,-0.046,,2026-06-30T11:41:40.154318+00:00,0.0,0.0,,,,
2026-07-01,Algeria,0.255,0.1,0.15,0.116,0.139,-54.4,2026-07-01T11:54:53.800578+00:00,0.74,0.448,,0.1,0.1,0.2
2026-07-01,Argentina,17.326,19.15,19.05,17.734,-0.408,2.4,2026-07-01T11:54:53.800578+00:00,14.316,16.239,19.1,19.2,19.0,19.1
2026-07-01,Australia,0.048,0.15,0.15,0.139,-0.091,190.8,2026-07-01T11:54:53.800578+00:00,0.474,0.155,0.1,0.2,0.1,0.2
2026-07-01,Austria,0.271,0.15,0.15,0.139,0.132,-48.7,2026-07-01T11:54:53.800578+00:00,0.581,0.41,0.1,0.2,0.1,0.2
2026-07-01,Belgium,1.597,1.15,0.85,0.929,0.668,-41.9,2026-07-01T11:54:53.800578+00:00,5.398,3.027,1.1,1.2,0.8,0.9
2026-07-01,Bosnia and Herzegovina,0.025,0.1,,0.093,-0.067,265.6,2026-07-01T11:54:53.800578+00:00,0.037,0.031,,0.1,,
2026-07-01,Brazil,9.027,6.65,6.55,6.128,2.899,-32.1,2026-07-01T11:54:53.800578+00:00,13.476,11.372,6.6,6.7,6.5,6.6
2026-07-01,Canada,0.638,0.25,0.25,0.232,0.406,-63.6,2026-07-01T11:54:53.800578+00:00,0.696,0.687,0.2,0.3,0.2,0.3
2026-07-01,Cape Verde,0.008,0.1,0.15,0.116,-0.108,1332.9,2026-07-01T11:54:53.800578+00:00,0.021,0.013,,0.1,0.1,0.2
2026-07-01,Colombia,1.951,2.75,2.75,2.553,-0.602,30.9,2026-07-01T11:54:53.800578+00:00,5.865,3.488,2.7,2.8,2.7,2.8
2026-07-01,Croatia,0.972,0.35,0.3,0.302,0.671,-69.0,2026-07-01T11:54:53.800578+00:00,1.353,1.183,0.3,0.4,0.2,0.4
2026-07-01,Curacao,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Czechia,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,DR Congo,0.04,0.1,,0.093,-0.052,129.8,2026-07-01T11:54:53.800578+00:00,0.084,0.06,,0.1,,
2026-07-01,Ecuador,0.0,0.05,0.15,0.093,-0.093,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,0.1,0.2
2026-07-01,Egypt,0.137,0.15,0.15,0.139,-0.002,1.3,2026-07-01T11:54:53.800578+00:00,0.317,0.215,0.1,0.2,0.1,0.2
2026-07-01,England,13.423,9.35,8.25,8.171,5.252,-39.1,2026-07-01T11:54:53.800578+00:00,8.377,10.934,9.3,9.4,8.2,8.3
2026-07-01,France,23.844,32.75,33.75,30.873,-7.029,29.5,2026-07-01T11:54:53.800578+00:00,13.969,18.818,32.7,32.8,33.7,33.8
2026-07-01,Germany,0.0,0.1,2.75,1.323,-1.323,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,2.7,2.8
2026-07-01,Ghana,0.034,0.1,0.15,0.116,-0.082,245.4,2026-07-01T11:54:53.800578+00:00,0.062,0.047,,0.1,0.1,0.2
2026-07-01,Iran,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Iraq,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Ivory Coast,0.0,0.1,0.25,0.162,-0.162,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,0.2,0.3
2026-07-01,Japan,0.0,0.05,1.05,0.511,-0.511,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,1.0,1.1
2026-07-01,Mexico,0.514,2.65,4.95,3.528,-3.014,586.3,2026-07-01T11:54:53.800578+00:00,1.182,0.804,2.6,2.7,4.7,5.2
2026-07-01,Morocco,2.305,2.35,2.75,2.368,-0.063,2.7,2026-07-01T11:54:53.800578+00:00,4.015,3.136,2.3,2.4,2.7,2.8
2026-07-01,Netherlands,0.0,0.05,4.7,2.205,-2.205,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,4.0,5.4
2026-07-01,New Zealand,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Norway,2.191,1.75,1.85,1.671,0.52,-23.7,2026-07-01T11:54:53.800578+00:00,3.168,2.717,1.7,1.8,1.8,1.9
2026-07-01,Panama,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Paraguay,0.337,0.15,0.25,0.186,0.151,-44.8,2026-07-01T11:54:53.800578+00:00,1.179,0.65,0.1,0.2,0.2,0.3
2026-07-01,Portugal,5.026,5.95,6.35,5.71,-0.685,13.6,2026-07-01T11:54:53.800578+00:00,6.299,5.801,5.9,6.0,6.3,6.4
2026-07-01,Qatar,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Saudi Arabia,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,Scotland,0.0,0.05,0.15,0.093,-0.093,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,0.1,0.2
2026-07-01,Senegal,1.246,0.55,0.65,0.557,0.689,-55.3,2026-07-01T11:54:53.800578+00:00,0.971,1.135,0.5,0.6,0.6,0.7
2026-07-01,South Africa,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-01,South Korea,0.0,0.05,0.15,0.093,-0.093,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,0.1,0.2
2026-07-01,Spain,16.61,10.35,9.4,9.169,7.441,-44.8,2026-07-01T11:54:53.800578+00:00,14.945,16.245,10.3,10.4,9.3,9.5
2026-07-01,Sweden,0.0,0.05,0.25,0.139,-0.139,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,0.2,0.3
2026-07-01,Switzerland,1.59,0.75,0.65,0.65,0.94,-59.1,2026-07-01T11:54:53.800578+00:00,1.975,1.827,0.7,0.8,0.6,0.7
2026-07-01,United States,0.584,2.85,3.85,3.11,-2.526,432.4,2026-07-01T11:54:53.800578+00:00,0.501,0.558,2.8,2.9,3.8,3.9
2026-07-01,Uruguay,0.0,0.05,0.15,0.093,-0.093,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,0.1,0.2
2026-07-01,Uzbekistan,0.0,0.05,,0.046,-0.046,,2026-07-01T11:54:53.800578+00:00,0.0,0.0,,,,
2026-07-02,Algeria,0.24,0.1,0.15,0.114,0.126,-52.5,2026-07-02T11:20:44.380616+00:00,0.714,0.427,,0.1,0.1,0.2
2026-07-02,Argentina,16.866,18.45,19.05,17.104,-0.238,1.4,2026-07-02T11:20:44.380616+00:00,14.067,15.878,18.4,18.5,19.0,19.1
2026-07-02,Australia,0.049,0.15,0.15,0.137,-0.088,179.2,2026-07-02T11:20:44.380616+00:00,0.468,0.156,0.1,0.2,0.1,0.2
2026-07-02,Austria,0.249,0.05,0.15,0.091,0.158,-63.4,2026-07-02T11:20:44.380616+00:00,0.51,0.368,0.1,0.2,0.1,0.2
2026-07-02,Belgium,2.864,1.45,1.45,1.323,1.541,-53.8,2026-07-02T11:20:44.380616+00:00,7.991,4.931,1.5,1.6,1.4,1.5
2026-07-02,Bosnia and Herzegovina,0.0,0.1,,0.091,-0.091,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Brazil,8.429,6.45,6.55,5.929,2.5,-29.7,2026-07-02T11:20:44.380616+00:00,12.666,10.652,6.4,6.5,6.5,6.6
2026-07-02,Canada,0.634,0.25,0.25,0.228,0.406,-64.0,2026-07-02T11:20:44.380616+00:00,0.67,0.672,0.2,0.3,0.2,0.3
2026-07-02,Cape Verde,0.006,0.1,0.15,0.114,-0.109,1973.2,2026-07-02T11:20:44.380616+00:00,0.015,0.01,,0.1,0.1,0.2
2026-07-02,Colombia,1.883,2.35,2.65,2.281,-0.398,21.1,2026-07-02T11:20:44.380616+00:00,5.706,3.379,2.3,2.4,2.6,2.7
2026-07-02,Croatia,0.938,0.35,0.35,0.319,0.619,-66.0,2026-07-02T11:20:44.380616+00:00,1.255,1.118,0.3,0.4,0.3,0.4
2026-07-02,Curacao,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Czechia,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,DR Congo,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Ecuador,0.0,0.05,0.15,0.091,-0.091,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.1,0.2
2026-07-02,Egypt,0.13,0.15,0.15,0.137,-0.007,5.7,2026-07-02T11:20:44.380616+00:00,0.293,0.201,0.1,0.2,0.1,0.2
2026-07-02,England,15.403,8.05,7.6,7.138,8.265,-53.7,2026-07-02T11:20:44.380616+00:00,10.353,13.018,8.0,8.1,7.5,7.7
2026-07-02,France,23.638,34.65,34.65,31.608,-7.97,33.7,2026-07-02T11:20:44.380616+00:00,13.713,18.559,34.6,34.7,34.5,34.8
2026-07-02,Germany,0.0,0.1,2.75,1.3,-1.3,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,2.7,2.8
2026-07-02,Ghana,0.032,0.05,0.15,0.091,-0.06,189.6,2026-07-02T11:20:44.380616+00:00,0.057,0.044,,0.1,0.1,0.2
2026-07-02,Iran,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Iraq,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Ivory Coast,0.0,0.1,0.25,0.16,-0.16,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.2,0.3
2026-07-02,Japan,0.0,0.05,1.05,0.502,-0.502,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,1.0,1.1
2026-07-02,Mexico,0.424,3.55,5.45,4.105,-3.681,868.6,2026-07-02T11:20:44.380616+00:00,0.968,0.66,3.5,3.6,5.3,5.6
2026-07-02,Morocco,2.232,2.55,2.55,2.326,-0.095,4.2,2026-07-02T11:20:44.380616+00:00,3.852,3.022,2.5,2.6,2.5,2.6
2026-07-02,Netherlands,0.0,0.05,4.7,2.166,-2.166,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,4.0,5.4
2026-07-02,New Zealand,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Norway,1.994,1.85,1.8,1.665,0.329,-16.5,2026-07-02T11:20:44.380616+00:00,2.87,2.466,1.8,1.9,1.7,1.9
2026-07-02,Panama,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Paraguay,0.318,0.15,0.15,0.137,0.181,-57.0,2026-07-02T11:20:44.380616+00:00,1.128,0.617,0.1,0.2,0.1,0.2
2026-07-02,Portugal,4.93,5.95,6.55,5.701,-0.772,15.7,2026-07-02T11:20:44.380616+00:00,5.961,5.588,5.9,6.0,6.5,6.6
2026-07-02,Qatar,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Saudi Arabia,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,Scotland,0.0,0.05,0.15,0.091,-0.091,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.1,0.2
2026-07-02,Senegal,0.0,0.05,0.45,0.228,-0.228,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.4,0.5
2026-07-02,South Africa,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-02,South Korea,0.0,0.05,0.15,0.091,-0.091,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.1,0.2
2026-07-02,Spain,16.344,10.85,11.65,10.262,6.081,-37.2,2026-07-02T11:20:44.380616+00:00,14.212,15.711,10.8,10.9,11.6,11.7
2026-07-02,Sweden,0.0,0.05,0.25,0.137,-0.137,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.2,0.3
2026-07-02,Switzerland,1.535,0.75,0.65,0.639,0.896,-58.4,2026-07-02T11:20:44.380616+00:00,1.878,1.75,0.7,0.8,0.6,0.7
2026-07-02,United States,0.864,2.55,4.25,3.101,-2.238,259.2,2026-07-02T11:20:44.380616+00:00,0.652,0.773,2.5,2.6,4.2,4.3
2026-07-02,Uruguay,0.0,0.05,0.15,0.091,-0.091,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,0.1,0.2
2026-07-02,Uzbekistan,0.0,0.05,,0.046,-0.046,,2026-07-02T11:20:44.380616+00:00,0.0,0.0,,,,
2026-07-03,Algeria,0.0,0.05,0.15,0.092,-0.092,,2026-07-03T11:22:24.341931+00:00,0.0,0.0,,,0.1,0.2
2026-07-03,Argentina,16.146,19.25,18.85,17.578,-1.432,8.9,2026-07-03T11:22:24.341931+00:00,13.496,15.191,19.2,19.3,18.8,18.9
2026-07-03,Australia,0.043,0.15,0.15,0.138,-0.095,221.1,2026-07-03T11:22:24.341931+00:00,0.419,0.138,0.1,0.2,0.1,0.2
2026-07-03,Austria,0.0,0.05,0.15,0.092,-0.092,,2026-07-03T11:22:24.341931+00:00,0.0,0.0,,,0.1,0.2
2026-07-03,Belgium,2.524,1.25,1.05,1.061,1.463,-58.0,2026-07-03T11:22:24.341931+00:00,7.205,4.389,1.2,1.3,1.0,1.1
2026-07-03,Bosnia and Herzegovina,0.0,0.1,,0.092,-0.092,,2026-07-03T11:22:24.341931+00:00,0.0,0.0,,,,
2026-07-03,Brazil,8.114,6.25,6.25,5.767,2.347,-28.9,2026-07-03T11:22:24.341931+00:00,12.2,10.238,6.2,6.3,6.2,6.3
2026-07-03,Canada,0.561,0.25,0.25,0.231,0.331,-58.9,2026-07-03T11:22:24.341931+00:00,0.612,0.603,0.2,0.3,0.2,0.3
2026-07-03,Cape Verde,0.005,0.05,0.15,0.092,-0.087,1745.4,2026-07-03T11:22:24.341931+00:00,0.015,0.009,,0.1,0.1,0.2
